Course_ID,Course_Name,,Duration (hours),Enrolled_Students,Completion_Rate (%),Platform,Price ($),Rating (out of 5)
5712,Course_5712,Technology,90,3493,74.0125327899261,Udemy,170.85590911906,3.25989148627206
5713,Course_5713,Design,57,1718,52.1712689705666,LinkedIn Learning,158.367289788601,4.45299966800206
5714,Course_5714,Design,37,3228,91.8338254443632,edX,115.708543438206,4.99486427556507
5715,Course_5715,AI,27,283,97.7058829828394,LinkedIn Learning,65.3939725774515,4.53700834457813
5716,Course_5716,Programming,80,2207,72.1653114893068,Coursera,197.23970616748,4.07747854650673
5717,Course_5717,AI,53,4383,66.3116581571321,Udemy,147.722295135957,4.25077016934926
5718,Course_5718,Finance,68,802,54.3767211116699,edX,114.313052198137,4.42644189779209
5719,Course_5719,Marketing,35,3104,72.015719116024,Udemy,196.58464591692,3.53092032511026
5720,Course_5720,Technology,41,4507,59.8595249498406,Udemy,44.3227735654044,4.52288285168881
5721,Course_5721,AI,83,3948,94.4092022536563,edX,40.2413523997026,3.33655620906875
5722,Course_5722,Office Tools,78,3263,91.0408886873409,Udemy,68.2254553575558,4.75937511989472
5723,Course_5723,Office Tools,14,4033,67.3598795169175,Coursera,68.0478663413112,3.25116616789674
5724,Course_5724,Technology,96,2194,82.4762967135816,LinkedIn Learning,16.6769239825635,4.82174438389257
5725,Course_5725,Marketing,75,4463,67.0125767859933,Coursera,155.808124861256,4.03662385090821
5726,Course_5726,AI,76,4442,67.0970175915872,LinkedIn Learning,29.2958025245897,3.1772226828277
5727,Course_5727,Design,97,1056,80.3011072395648,Udemy,181.209098313664,4.43871725993922
5728,Course_5728,Business,40,4508,58.5134572754868,edX,44.2158336992732,4.16731004753351
5729,Course_5729,Office Tools,98,3115,88.2754492038729,edX,195.359358276079,4.95031070876426
5730,Course_5730,Programming,29,4581,79.8276749459755,LinkedIn Learning,137.734765598923,4.38831153761065
5731,Course_5731,Technology,54,746,94.3743001029965,Coursera,153.981899965849,4.53733446089653
5732,Course_5732,Business,24,804,89.4431356152139,Udemy,192.642075459117,3.63644200934941
5733,Course_5733,Technology,11,1677,82.7157707837695,LinkedIn Learning,48.7969897097687,3.65726281279342
5734,Course_5734,Programming,39,668,66.2721811031597,Coursera,97.8488931770438,4.50165919332941
5735,Course_5735,Business,87,3838,94.4276155378322,Coursera,149.43023999119,4.86198219294605
5736,Course_5736,AI,37,3770,81.4767699746724,Udemy,22.6032016811662,4.85652603322024
5737,Course_5737,Technology,49,4685,72.1830447794063,Coursera,23.6355363998824,4.57620259697093
5738,Course_5738,AI,30,861,76.2961042340613,edX,28.3351514853891,4.42330616160819
5739,Course_5739,Technology,81,294,70.8395403468826,Coursera,174.120347622286,3.38766744253652
5740,Course_5740,Technology,22,3330,50.7133102806525,Udemy,144.420212158611,4.71964738481963
5741,Course_5741,Finance,60,2274,50.2080872124357,Coursera,148.471517434267,4.76546484996302
5742,Course_5742,Office Tools,28,519,96.5625821222315,Coursera,123.96112469338,3.60967672289802
5743,Course_5743,Finance,16,2087,61.1202210536572,Udemy,167.283694331457,3.0181518600309
5744,Course_5744,Business,68,2708,51.0639551438456,edX,69.3953646957674,4.4027842815084
5745,Course_5745,AI,89,4712,67.2969412356879,LinkedIn Learning,127.829333577367,3.91402730275053
5746,Course_5746,AI,55,649,62.8481605569985,Udemy,166.040927901719,4.46729322534224
5747,Course_5747,Finance,73,4432,62.77066980376,LinkedIn Learning,64.021323003103,4.76076602011189
5748,Course_5748,Marketing,44,4217,75.9747775597761,edX,145.352840683115,4.80626130752811
5749,Course_5749,Office Tools,86,2833,96.3200421696476,Udemy,173.012457481559,3.07618813171026
5750,Course_5750,AI,17,4537,74.5689280611559,LinkedIn Learning,26.0754588177728,4.41878136111645
5751,Course_5751,Marketing,63,1822,84.1842794899445,edX,133.187460185575,4.36018898432719
5752,Course_5752,Office Tools,32,3894,87.1845913689784,Coursera,52.664861803212,4.99248915376527
5753,Course_5753,Office Tools,53,674,65.6053654507228,LinkedIn Learning,123.29477874051,3.40215537213999
5754,Course_5754,Business,96,493,53.9055380593942,Udemy,102.315248425269,3.72056561071735
5755,Course_5755,Finance,11,3297,74.1149295338501,LinkedIn Learning,175.728505503189,3.65040497304275
5756,Course_5756,Office Tools,21,1294,51.6862194210153,Coursera,129.959071634688,4.36144539826564
5757,Course_5757,Programming,61,4110,75.4865299054356,edX,146.896757010861,3.79757982736938
5758,Course_5758,Finance,46,2102,76.5753594151364,LinkedIn Learning,78.0654145204504,3.31042068511045
5759,Course_5759,Office Tools,75,4569,52.4324956599867,Udemy,31.5186833136786,3.68040175917873
5760,Course_5760,Marketing,88,1829,76.044345905732,edX,189.304531831068,4.2782883246133
5761,Course_5761,Design,70,869,53.7884066637911,LinkedIn Learning,18.7943700172387,3.24333627846809
5762,Course_5762,Technology,32,3360,94.3797832091999,LinkedIn Learning,69.4501745018983,3.11740867092114
5763,Course_5763,Marketing,48,4678,82.6039867090641,edX,121.817459498787,4.89163830146765
5764,Course_5764,Marketing,13,2981,51.4487477966324,LinkedIn Learning,64.9938919464084,3.95107204311857
5765,Course_5765,Marketing,99,1214,76.6799742025408,Udemy,37.3403997814759,4.10626163878294
5766,Course_5766,Design,26,4192,93.6373131288007,edX,168.212132602085,3.40569734342308
5767,Course_5767,Programming,66,2868,66.5435623093024,LinkedIn Learning,168.412891781803,3.33962101727419
5768,Course_5768,Business,23,3735,84.6198932748118,Udemy,133.014230339929,4.07367186824365
5769,Course_5769,Business,38,3081,76.5068130996488,edX,67.0079979240395,3.34123961428359
5770,Course_5770,AI,99,4829,73.3845120814557,LinkedIn Learning,92.8013446166169,3.58259298773553
5771,Course_5771,Business,66,4976,50.308898127503,LinkedIn Learning,144.753576594939,3.92640701043459
5772,Course_5772,Office Tools,30,3360,54.6591382425435,Coursera,46.4266910353687,4.34914507885453
5773,Course_5773,Finance,35,3609,75.0055759851716,edX,172.531166712284,4.30558886409537
5774,Course_5774,Office Tools,76,1484,86.2224526285621,Coursera,155.318389656955,4.33218657133437
5775,Course_5775,Business,13,1002,76.1665892834529,Coursera,145.808499942665,4.20980684453145
5776,Course_5776,Finance,90,3904,76.7536357083974,LinkedIn Learning,152.875792398993,4.44319811558609
5777,Course_5777,Business,53,2953,78.9501638814528,Udemy,198.510129671601,3.1992531256032
5778,Course_5778,Programming,44,4382,93.9331388039593,Coursera,147.28418340782,3.17702413568663
5779,Course_5779,Programming,75,2113,94.1884277800773,Coursera,188.880131206764,4.6806488862781
5780,Course_5780,Business,36,835,92.2717640978691,LinkedIn Learning,159.701629196257,4.00818766539738
5781,Course_5781,Office Tools,84,4478,89.9638467895766,Udemy,126.086308142905,3.24548600551394
5782,Course_5782,Programming,16,3699,91.1106220354997,LinkedIn Learning,198.36066512987,3.70161343087566
5783,Course_5783,Finance,43,2508,72.8425328029352,Udemy,150.731431807132,3.35507094268474
5784,Course_5784,Design,89,3109,54.6622903588243,edX,166.344502284907,3.91626266283521
5785,Course_5785,Technology,58,4885,72.0839989431984,LinkedIn Learning,97.9783060914825,3.86614616981301
5786,Course_5786,Programming,28,2807,93.3864715345827,Coursera,194.103525527181,3.33412940589323
5787,Course_5787,AI,48,3647,73.3203874097851,edX,73.7590351430128,4.80279676102189
5788,Course_5788,Finance,40,3535,97.3737275191685,edX,54.6220911245049,4.43241426361226
5789,Course_5789,Design,45,4688,96.6582127107947,Udemy,23.5014809922993,4.25793712433779
5790,Course_5790,Design,55,3851,99.2831523595842,Udemy,70.557186829981,3.84282065713819
5791,Course_5791,Technology,67,284,82.5393592244908,edX,66.3218415215751,3.10677224238618
5792,Course_5792,Data Science,56,4017,51.4717900544705,LinkedIn Learning,91.7957130983336,4.86147024301635
5793,Course_5793,Design,63,4105,91.904859694097,LinkedIn Learning,166.597141658652,4.29938275542142
5794,Course_5794,Office Tools,69,2949,64.1371211262031,Coursera,179.001649434716,4.74840385590743
5795,Course_5795,AI,65,4110,79.8345333294202,LinkedIn Learning,51.1226159359633,4.99473264884
5796,Course_5796,Finance,22,1612,51.0235152326311,edX,17.3444791148168,3.47388203057851
5797,Course_5797,Technology,20,3846,54.1544879891845,LinkedIn Learning,194.416321060869,4.42234133115812
5798,Course_5798,AI,92,3561,72.1250689144875,Udemy,179.762432513644,3.96514747447604
5799,Course_5799,Business,90,4618,62.1486141075257,edX,39.7328978637399,4.31752019462595
5800,Course_5800,Office Tools,96,3869,78.8041070236541,Coursera,15.0463180400397,4.67665510047019
5801,Course_5801,Office Tools,11,1025,50.7526378432912,edX,162.872549634505,4.65752377671258
5802,Course_5802,Programming,98,2676,90.459773923202,Coursera,76.2645901140869,4.46544060748311
5803,Course_5803,Business,70,1975,73.1361813147975,Udemy,13.8687092947079,4.15077078946441
5804,Course_5804,Data Science,92,1080,55.0295420030255,Coursera,55.4342313626941,4.08023906898956
5805,Course_5805,Programming,91,1992,81.924241497027,edX,38.3901963757978,4.17252321285798
5806,Course_5806,Marketing,72,2108,96.0194377574719,LinkedIn Learning,177.869392516006,3.09909208617269
5807,Course_5807,Office Tools,51,957,69.2564599144393,LinkedIn Learning,178.59462380661,3.40787964471502
5808,Course_5808,Data Science,71,3185,88.6336113708715,LinkedIn Learning,169.888971276244,3.79627447210814
5809,Course_5809,Finance,49,3381,99.1152858688771,Coursera,56.4678906140571,3.53954622145414
5810,Course_5810,Marketing,95,1376,65.4058882009283,Udemy,60.2701460371084,3.04904578278926
5811,Course_5811,Office Tools,69,2554,66.734398948637,Udemy,28.2079452391643,3.37821938948508
5812,Course_5812,Business,14,729,90.9441225128556,Udemy,196.529226985146,4.94968741577225
5813,Course_5813,Technology,14,1861,54.8331877777595,edX,46.967401529783,3.17674510280718
5814,Course_5814,Office Tools,70,2781,58.6903938231947,edX,192.624195487297,4.61530683138889
5815,Course_5815,Technology,83,1334,67.7961558046921,Coursera,77.4715940421335,3.27612590224503
5816,Course_5816,Technology,11,714,55.6963684756738,Coursera,119.763203458909,3.97588650681555
5817,Course_5817,AI,69,2064,87.8854778705671,Coursera,68.2398378292873,4.54537797097043
5818,Course_5818,Office Tools,20,3458,65.7902538594608,Udemy,77.8980466754447,3.35078156265812
5819,Course_5819,Technology,77,3098,55.2503109736477,Udemy,17.2021937139421,3.09208385915749
5820,Course_5820,Design,85,4065,87.5736095797748,Udemy,42.7934169742246,4.44804395080475
5821,Course_5821,Finance,23,3342,96.9851439751901,Coursera,46.0126774483839,4.05434057301325
5822,Course_5822,Design,29,171,53.9727203318811,Udemy,127.497418080025,4.43856447469638
5823,Course_5823,Programming,20,1877,75.1950098542111,Udemy,86.4852020637162,4.8319609174833
5824,Course_5824,Programming,83,456,64.763554559817,Udemy,85.5778052789867,4.29853996041103
5825,Course_5825,Finance,88,2868,64.8385154443595,LinkedIn Learning,63.9781763842925,3.10562962930782
5826,Course_5826,Office Tools,33,697,92.3025961486385,Coursera,31.8791149193365,3.58661629881399
5827,Course_5827,Office Tools,63,669,58.5058211610362,Coursera,59.9595405725251,4.05926089701862
5828,Course_5828,Business,80,1304,66.8962050076761,Udemy,30.4626194318618,4.84620370122711
5829,Course_5829,Design,69,3048,84.1269306834607,Coursera,77.2958527594442,4.23137881730234
5830,Course_5830,Business,47,3376,82.2536462795249,Udemy,40.2213995530633,4.18044506644432
5831,Course_5831,Programming,97,328,74.8566299738482,Udemy,188.927199867142,3.2639319973233
5832,Course_5832,Marketing,73,1130,63.8574922128542,Coursera,30.3880589686492,3.59468234550431
5833,Course_5833,Business,41,2059,81.3480065221395,Coursera,111.574925946413,4.71976775149187
5834,Course_5834,AI,99,2299,98.000987973102,Udemy,121.045593847119,3.76387729966263
5835,Course_5835,Business,29,194,55.7246941120757,Udemy,71.1428613580138,3.18099492741897
5836,Course_5836,Design,74,3016,69.0067759236602,edX,132.202685052321,4.28339805712655
5837,Course_5837,Design,61,355,58.3843482284353,edX,116.94771318103,4.16783629722812
5838,Course_5838,Technology,71,2628,78.0726770132757,Udemy,30.5555935791374,4.21912941915123
5839,Course_5839,Business,55,4249,90.5301691682015,edX,137.372763909422,4.84659601099768
5840,Course_5840,Office Tools,87,4050,64.7267381697638,LinkedIn Learning,84.2803870400075,3.22371238310308
5841,Course_5841,AI,78,572,52.1882382688846,Coursera,42.2004912570736,3.9133967537005
5842,Course_5842,Programming,93,2068,71.3630709019225,LinkedIn Learning,165.334566333715,3.8278908474003
5843,Course_5843,Programming,26,1778,70.9233335865169,LinkedIn Learning,195.212838197252,3.35186956829866
5844,Course_5844,Data Science,67,2257,79.7279428522117,Udemy,134.965037432694,4.82435989317654
5845,Course_5845,Design,30,4963,73.9657335456545,Coursera,66.6375494265473,3.79400377846005
5846,Course_5846,Marketing,68,4076,55.949459039231,Udemy,179.284271798904,3.54728370110601
5847,Course_5847,AI,32,4783,77.2580924950742,LinkedIn Learning,75.7547365856295,3.84599132299633
5848,Course_5848,Programming,72,4378,69.0975498791221,Udemy,10.5147766912826,3.96279106499609
5849,Course_5849,Business,32,3133,62.5212949462854,edX,123.245102298063,3.79102500311558
5850,Course_5850,Technology,57,1354,86.4985600911436,LinkedIn Learning,75.153408176525,3.43340264587683
5851,Course_5851,Design,50,4639,90.5216334705154,edX,160.260335087241,4.52434761864697
5852,Course_5852,Office Tools,96,4414,93.826484770333,Udemy,35.9816162079246,4.38809816760809
5853,Course_5853,Data Science,92,4554,85.8589767122634,LinkedIn Learning,195.83791884914,3.75262740717637
5854,Course_5854,AI,66,949,89.5147226891211,edX,47.4003778886109,3.82854311975628
5855,Course_5855,Finance,24,2090,73.7690963091517,edX,182.983737631542,4.30660287870073
5856,Course_5856,Finance,77,2359,64.9228259078564,Udemy,145.244058584568,4.97002102464056
5857,Course_5857,Office Tools,76,309,89.8174404079694,edX,140.83616934572,4.7814844713672
5858,Course_5858,AI,33,1270,54.324378524539,edX,108.630073791915,4.67796788360254
5859,Course_5859,Business,92,3065,84.0702930412594,LinkedIn Learning,45.6452231571005,4.26871114846856
5860,Course_5860,Business,50,2680,83.8588946700903,Coursera,126.659605362998,3.45394181773968
5861,Course_5861,Data Science,68,890,90.7165226466764,LinkedIn Learning,40.0497624871384,3.5548216764983
5862,Course_5862,Data Science,39,864,75.0612022251378,Udemy,192.449054388753,4.67954339267
5863,Course_5863,AI,87,827,78.5243474539942,Coursera,180.780885384231,4.45764499274592
5864,Course_5864,Technology,32,3754,64.0134120823446,LinkedIn Learning,122.004246454222,3.46144303655517
5865,Course_5865,Programming,96,2624,94.2217212997537,Coursera,29.81211924049,4.51992522672807
5866,Course_5866,Office Tools,11,4960,97.0848666596484,edX,183.866563917778,3.38853798968981
5867,Course_5867,Technology,36,4855,61.0094331751023,Coursera,34.5861263034859,4.08893185756392
5868,Course_5868,Programming,86,212,70.8419080158025,Coursera,170.221660071763,3.17463041132949
5869,Course_5869,Marketing,79,2553,82.8963352075703,edX,116.746384493268,4.5586296558677
5870,Course_5870,Office Tools,15,4829,85.6490509775832,LinkedIn Learning,76.1147574905165,4.37807895333038
5871,Course_5871,Technology,83,711,91.543690375333,edX,144.169981263879,3.10310457000248
5872,Course_5872,Business,17,4596,77.6285323130806,Coursera,16.8796534559685,4.05614491571547
5873,Course_5873,AI,87,3847,77.8310197534967,Coursera,25.7194323341556,3.60646345520344
5874,Course_5874,Programming,70,3013,60.6964830114716,edX,192.187052512915,3.12624670837331
5875,Course_5875,Business,51,842,76.277814673238,edX,63.3589576240462,3.67900451585717
5876,Course_5876,Marketing,64,3476,58.4793308547969,Udemy,110.776414025281,4.8389689876034
5877,Course_5877,Marketing,81,568,54.8139740437871,LinkedIn Learning,159.51135249905,4.48433884203869
5878,Course_5878,Design,58,3993,51.6606040222504,Udemy,72.635626705633,3.38061312467082
5879,Course_5879,Technology,75,1443,93.9785418243983,edX,80.5207487900059,3.72405927105055
5880,Course_5880,Finance,22,3858,66.4604355618995,edX,105.64566571795,3.68676870768545
5881,Course_5881,Data Science,20,413,69.617889082152,edX,134.712264677445,3.89828820983563
5882,Course_5882,Programming,27,2448,98.1540133332204,edX,188.247187047869,3.20299217897659
5883,Course_5883,Data Science,79,1004,73.6616375790506,edX,88.3380944336866,4.24269670667755
5884,Course_5884,Business,30,4006,52.1722012909454,LinkedIn Learning,131.265250474058,4.65201235221919
5885,Course_5885,Finance,92,1110,67.0723204010476,LinkedIn Learning,33.4560748144494,4.77965615951629
5886,Course_5886,Marketing,11,1309,54.5995225445842,edX,95.5385628381372,4.64030443408721
5887,Course_5887,Technology,91,972,64.5156425500585,LinkedIn Learning,98.9480502293204,4.67532456507897
5888,Course_5888,Office Tools,32,4512,91.2690066581621,Coursera,190.882653005703,4.66058156706326
5889,Course_5889,Office Tools,88,2516,52.5595502533021,Coursera,31.7946138928332,3.3258607818591
5890,Course_5890,Programming,31,2488,70.9184017969165,edX,96.6804631868192,4.19316462875585
5891,Course_5891,AI,48,1830,82.9938609538278,LinkedIn Learning,17.0006293962488,3.48252372009964
5892,Course_5892,Office Tools,12,4056,95.8252438573999,Udemy,39.7385114802448,4.79507889030629
5893,Course_5893,Programming,28,1054,78.8428252004942,Coursera,94.9762893669273,3.07246494400045
5894,Course_5894,Design,59,464,92.85553924812,Coursera,131.341921009535,3.28385929141751
5895,Course_5895,AI,36,4169,63.419430037077,Udemy,61.4024343418076,3.74522587420363
5896,Course_5896,Design,78,2715,98.6012817791233,LinkedIn Learning,196.890733537334,4.3042800055681
5897,Course_5897,Design,24,417,81.3224965993208,edX,151.317801047939,4.35306038066681
5898,Course_5898,Marketing,50,1035,79.0408645422679,LinkedIn Learning,161.336546332806,4.66382405579428
5899,Course_5899,Marketing,71,3361,54.6829439143176,Coursera,60.997367710866,4.12719063406899
5900,Course_5900,AI,28,890,56.5518174221997,LinkedIn Learning,21.9425164622477,3.88471037972247
5901,Course_5901,Design,56,2543,77.665917872851,Udemy,125.34593239327,3.57924841933439
5902,Course_5902,Office Tools,11,4424,54.9995816691755,LinkedIn Learning,164.104448265631,3.65974453836955
5903,Course_5903,AI,89,3324,97.8342015477475,LinkedIn Learning,133.430047249363,3.90778925748463
5904,Course_5904,AI,86,3013,89.3889502375672,LinkedIn Learning,189.696577537583,4.74077312361625
5905,Course_5905,Business,11,2465,86.1177199383636,edX,56.2592645248585,3.04610743100824
5906,Course_5906,Technology,14,1491,67.8729328093324,Coursera,196.480377671574,4.20054054779636
5907,Course_5907,Finance,67,2927,93.7661970171851,LinkedIn Learning,14.1029650269122,4.94757878537066
5908,Course_5908,Technology,59,2927,58.4879878737783,edX,75.1428414896237,3.01673036776973
5909,Course_5909,Programming,81,4050,59.1257297811826,edX,14.8382206661314,4.83933216134015
5910,Course_5910,Business,64,339,54.2864486974323,Udemy,167.001379687121,4.38171052395026
5911,Course_5911,Business,46,399,84.184804087306,LinkedIn Learning,104.121560319346,3.74038682414146
5912,Course_5912,Design,55,1103,60.4785908520268,Udemy,73.2414502493422,4.83453919173407
5913,Course_5913,Marketing,50,1307,77.130350994612,Udemy,184.493610911141,3.89316067507743
5914,Course_5914,Design,14,1627,96.9265408557396,Coursera,115.742878995262,3.83740985370924
5915,Course_5915,Office Tools,43,3171,50.2047934886173,LinkedIn Learning,73.7384868136039,3.1544794392544
5916,Course_5916,Business,75,2639,81.7658325807209,Udemy,23.4567164178319,4.22024412088216
5917,Course_5917,Programming,71,1731,60.8503498555377,edX,91.8741514799324,4.29088254398042
5918,Course_5918,Marketing,49,3792,86.1899671635746,LinkedIn Learning,168.455703971792,3.90977383274133
5919,Course_5919,Technology,70,304,65.2954645908531,edX,146.472415476161,3.87796274137818
5920,Course_5920,Office Tools,18,1786,63.0066547850076,Coursera,148.905452212882,4.58812421618491
5921,Course_5921,Technology,79,3469,56.7895062703547,LinkedIn Learning,112.642898418482,4.06102860447103
5922,Course_5922,Data Science,66,1542,65.1683763126133,edX,111.859587623517,4.60987968117295
5923,Course_5923,Finance,55,3902,77.3742902277595,edX,192.722743320457,3.33913663569032
5924,Course_5924,Data Science,36,1620,82.7242393230817,Coursera,156.640279627595,3.416876580344
5925,Course_5925,Data Science,65,2962,50.7259380270723,Udemy,125.498982588809,3.98281097371809
5926,Course_5926,Marketing,73,2839,62.546454145603,edX,195.788459513566,4.7236912953309
5927,Course_5927,Technology,47,2090,94.011018615546,LinkedIn Learning,82.2494240159481,3.54647190557569
5928,Course_5928,Design,79,1930,89.1738213935629,Udemy,153.924880384032,4.91703898433807
5929,Course_5929,Programming,13,2151,74.1247881976609,Udemy,63.6998291887128,3.29755068646253
5930,Course_5930,Data Science,55,2141,74.173259066913,Coursera,195.611990094146,4.23601113257401
5931,Course_5931,Office Tools,96,824,72.4976026044663,Udemy,84.117742232189,4.01396958171433
5932,Course_5932,Finance,28,2073,70.8098199689785,LinkedIn Learning,109.607136661967,4.4515005787404
5933,Course_5933,Office Tools,73,937,51.2558150542675,edX,80.3639880702131,4.76010747001476
5934,Course_5934,Marketing,51,1845,68.131048162427,edX,31.7788875940075,4.10723692079464
5935,Course_5935,Design,29,1061,69.7803406915165,Udemy,72.6882684540192,3.73579763489085
5936,Course_5936,Business,15,1973,97.2863293200929,edX,17.0704749668067,3.4828786926748
5937,Course_5937,Business,59,1286,89.1565924228026,Udemy,179.90916387938,4.48959426964842
5938,Course_5938,Business,78,2057,96.7085856670284,LinkedIn Learning,12.6630056088472,4.20800556471512
5939,Course_5939,Data Science,13,4648,73.871638251073,LinkedIn Learning,37.5694216476085,3.80134755511787
5940,Course_5940,Technology,90,2073,76.9974029501504,LinkedIn Learning,110.545575145266,3.27933594946889
5941,Course_5941,Finance,64,2033,65.0465839094882,edX,183.778491741588,3.85500136749744
5942,Course_5942,Office Tools,65,1729,55.7948633743602,Coursera,11.7740996844741,4.74600512562395
5943,Course_5943,Business,100,3959,52.8097775652465,edX,30.394197931611,3.1950998358065
5944,Course_5944,Data Science,59,508,55.2456319657237,edX,147.598732019172,4.08408933237767
5945,Course_5945,Technology,10,1654,76.2221900835446,Udemy,141.883178756566,3.95206727776768
5946,Course_5946,Programming,45,1916,83.6782157825203,edX,169.085101369361,3.1099567415354
5947,Course_5947,Office Tools,32,4413,65.9910902651327,LinkedIn Learning,187.857958401632,4.16026264728117
5948,Course_5948,Design,26,452,87.0453802694287,edX,113.277064471182,4.17367380183728
5949,Course_5949,Marketing,83,816,74.0173124605778,LinkedIn Learning,50.5124712038317,4.88758014023125
5950,Course_5950,Programming,33,1520,74.3051378126216,Udemy,61.3299194036172,4.36190300757701
5951,Course_5951,Business,95,4049,87.7205405843318,LinkedIn Learning,92.8081523536112,4.62221188389364
5952,Course_5952,Programming,57,2836,84.3568287437025,Udemy,110.997496896766,3.59527332856964
5953,Course_5953,AI,79,4275,56.0398348839156,LinkedIn Learning,26.4786275837748,3.88536802214382
5954,Course_5954,Technology,23,1541,75.6505070274472,LinkedIn Learning,162.84553298765,3.83879600579253
5955,Course_5955,Marketing,83,3030,70.616773303921,Udemy,142.695656754952,3.64067987773136
5956,Course_5956,Programming,48,4916,60.8863220610738,Udemy,42.6720198181815,4.97359416083513
5957,Course_5957,Business,43,2033,70.8262263497406,LinkedIn Learning,180.985418984244,3.7990478333837
5958,Course_5958,Programming,69,2749,70.5326731736607,Coursera,57.6238119688768,3.44970125342722
5959,Course_5959,Finance,43,1394,50.7534278156605,edX,21.8493651798232,3.09691009785059
5960,Course_5960,Data Science,98,4911,60.5847293007784,edX,134.464750564828,4.29066873240813
5961,Course_5961,Finance,52,3816,60.2798174092924,LinkedIn Learning,110.936846814098,3.63334722640356
5962,Course_5962,Marketing,57,393,72.5366746724756,LinkedIn Learning,159.961984927639,4.43609711336894
5963,Course_5963,Programming,70,1684,98.4824127034221,Udemy,114.13039661047,3.38022347507567
5964,Course_5964,Finance,10,3080,98.4167035276098,Coursera,147.296478150004,3.75015295687651
5965,Course_5965,Marketing,34,3214,50.4768487102073,edX,118.250920478583,3.00600791636371
5966,Course_5966,Business,80,1993,70.9243062876278,LinkedIn Learning,98.7681739761759,3.00082546564766
5967,Course_5967,Marketing,16,1102,80.8070825995086,Udemy,157.02132929411,4.97264999233306
5968,Course_5968,Marketing,94,4907,57.9964984802392,LinkedIn Learning,26.2291622163373,4.19357578032851
5969,Course_5969,Business,89,1977,85.8186944378057,Udemy,148.074279918925,4.21983638852694
5970,Course_5970,Office Tools,73,4661,62.0417099832759,edX,67.6143992813022,4.05558797317697
5971,Course_5971,Design,83,1814,55.8162164508994,Coursera,49.0403807198548,3.34034096286788
5972,Course_5972,Design,34,2870,72.9818031867675,Coursera,19.7197570404293,4.46097653448928
5973,Course_5973,Technology,79,2794,78.4287257132307,LinkedIn Learning,20.673740280447,4.208929429846
5974,Course_5974,AI,28,644,77.7913121673391,LinkedIn Learning,30.5951494066383,3.30407814208121
5975,Course_5975,Technology,87,4690,91.1821515613347,edX,64.2008394155414,3.02265383545078
5976,Course_5976,Business,47,1346,91.6353017035913,Udemy,40.7186316128091,4.00456660135763
5977,Course_5977,Marketing,96,397,94.820656704917,Udemy,130.195148092538,4.32595744092663
5978,Course_5978,Office Tools,53,525,52.3533871777719,edX,125.784791047734,3.48440926016107
5979,Course_5979,Programming,37,350,81.067433288991,Udemy,148.84618154014,4.33650749496324
5980,Course_5980,Finance,33,568,85.5096223134338,edX,33.7857403636575,3.88534724489872
5981,Course_5981,AI,11,1305,76.7302252358317,LinkedIn Learning,21.6897278635585,3.90327569547199
5982,Course_5982,Programming,22,1931,92.3982275535366,Udemy,120.290115584265,3.32654113364347
5983,Course_5983,Business,38,273,86.9189416054628,LinkedIn Learning,82.3370967432436,3.53795618073686
5984,Course_5984,Technology,37,4316,66.1959308587988,Coursera,164.302647622055,3.45430095359252
5985,Course_5985,Design,86,2477,60.3989191323317,edX,179.609925604919,3.98598891874942
5986,Course_5986,Business,79,905,55.0942562413055,Coursera,14.8952550122792,4.92698757972939
5987,Course_5987,AI,49,3283,66.4037384704847,edX,134.509192663578,3.30326352732238
5988,Course_5988,Business,58,4697,69.2881097134546,Udemy,46.1245444607517,3.80474656561919
5989,Course_5989,AI,45,3000,89.9398943860368,edX,58.8192391590056,4.1630284557644
5990,Course_5990,Business,95,701,83.2768194802692,LinkedIn Learning,131.710582154182,3.71536628109275
5991,Course_5991,Office Tools,78,2963,50.0960448156784,LinkedIn Learning,50.0344803142001,3.36807641607623
5992,Course_5992,Programming,85,1277,93.4631499850377,Udemy,142.059414321882,3.78802916770349
5993,Course_5993,Finance,17,4107,83.6651275925995,Udemy,183.47220775122,4.19642061291595
5994,Course_5994,AI,99,3058,74.688324777843,Udemy,101.993572224496,3.70964499863158
5995,Course_5995,Technology,93,2571,71.4141730047317,Coursera,167.795412021632,4.74728184441274
5996,Course_5996,Finance,94,4287,99.4166973935296,edX,175.731341206483,4.18957381474634
5997,Course_5997,Finance,20,289,95.7266801046054,Coursera,185.126222319727,3.28778697654813
5998,Course_5998,Business,20,2593,67.9365149973563,Coursera,144.034893175452,4.00740592325629
5999,Course_5999,AI,39,4066,57.4658634681044,Coursera,126.293780040965,3.16827841880518
6000,Course_6000,Marketing,62,1481,80.261530335544,Coursera,108.75668952104,3.7867059335867
6001,Course_6001,Marketing,28,2419,56.8949491494474,edX,108.598618495288,3.41664976534737
6002,Course_6002,Finance,30,2156,52.9022846710686,Coursera,19.7560388973581,4.12745423875547
6003,Course_6003,Finance,69,2669,78.6344348642632,LinkedIn Learning,73.5825667434721,4.34225770979968
6004,Course_6004,AI,80,3782,59.6308185883818,Coursera,177.516741291527,4.446063029739
6005,Course_6005,AI,85,1243,69.5095257430241,Coursera,196.894509546655,3.49736110269469
6006,Course_6006,AI,53,616,79.1458929390557,LinkedIn Learning,119.852768273178,3.86146030798278
6007,Course_6007,Office Tools,35,777,74.6924784395779,edX,134.356861184291,4.67248647592683
